STOCK CODE,SUBCATEGORY NAME,SHORT DESCRIPTION,IMAGE,MANUFACTURER,MANUFACTURER SKU,DBP,RRP
NWG-WGFCT30304,Firewalls  Network Security,WatchGuard FireCloud Total Access  - 4 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCT30304.jpg,Watchguard,WGFCT30304,163.00,203.00
NWG-WGFCT30505,Firewalls  Network Security,WatchGuard FireCloud Total Access  - 5 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCT30505.jpg,Watchguard,WGFCT30505,163.00,203.00
NWG-WGMDRO30301,Managed Detection  Response (MDR),WatchGuard Open MDR  - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30301.jpg,Watchguard,WGMDRO30301,143.00,169.88
NWG-WGMDRO30303,Managed Detection  Response (MDR),WatchGuard Open MDR  - 3 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30303.jpg,Watchguard,WGMDRO30303,430.00,510.84
NWG-WGN59022204,Managed Detection  Response (MDR),WatchGuard NDR for Firebox M590 - 4 Year,https://www.leadersystems.com.au/Images/NWG-WGN59022204.jpg,Watchguard,WGN59022204,123.00,153.00
NWG-WGN69022204,Managed Detection  Response (MDR),WatchGuard NDR for Firebox M690  - 4 Year,https://www.leadersystems.com.au/Images/NWG-WGN69022204.jpg,Watchguard,WGN69022204,123.00,153.00
NWG-WGN14522202,Managed Detection  Response (MDR),WatchGuard NDR for Firebox T145 - 2 Year,https://www.leadersystems.com.au/Images/NWG-WGN14522202.jpg,Watchguard,WGN14522202,123.00,153.00
NWG-WGN4522202,Managed Detection  Response (MDR),WatchGuard NDR for Firebox T45 - 2 Year,https://www.leadersystems.com.au/Images/NWG-WGN4522202.jpg,Watchguard,WGN4522202,123.00,153.00
NWG-WGT1450062,Firewalls  Network Security,WatchGuard Standard Support for Firebox T145 - 2-Year,https://www.leadersystems.com.au/Images/NWG-WGT1450062.jpg,Watchguard,WGT1450062,435.00,589.00
NWG-WGT490064,Firewalls  Network Security,WatchGuard Standard Support for Firebox T45-CW - 4-Year,https://www.leadersystems.com.au/Images/NWG-WGT490064.jpg,Watchguard,WGT490064,435.00,589.00
NWG-WGNVMC22204,Managed Detection  Response (MDR),WatchGuard NDR for FireboxV Micro - 4 Year,https://www.leadersystems.com.au/Images/NWG-WGNVMC22204.jpg,Watchguard,WGNVMC22204,123.00,153.00
NWG-WGAP33200622,Subscriptions  Licensing,WatchGuard Standard Wi-Fi Management Renewal/Upgrade 2-yr for AP332CR,https://www.leadersystems.com.au/Images/NWG-WGAP33200622.jpg,Watchguard,WGAP33200622,93.00,117.00
NWG-WGM59540701,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox M595,https://www.leadersystems.com.au/Images/NWG-WGM59540701.jpg,Watchguard,WGM59540701,5360.00,6678.00
NWG-WGM29540703,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for Firebox M295,https://www.leadersystems.com.au/Images/NWG-WGM29540703.jpg,Watchguard,WGM29540703,3109.00,3874.00
NWG-WGTSO30301,Cloud  Server Security,WatchGuard ThreatSync Open - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSO30301.jpg,Watchguard,WGTSO30301,16.00,21.00
NWG-WGTSO30305,Cloud  Server Security,WatchGuard ThreatSync Open - 5 year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSO30305.jpg,Watchguard,WGTSO30305,72.00,90.00
NWG-WGTSO30420,Cloud  Server Security,WatchGuard ThreatSync Open - Monthly Subscription - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSO30420.jpg,Watchguard,WGTSO30420,62.00,79.00
NWG-WGTSO30503,Cloud  Server Security,WatchGuard ThreatSync Open - 3 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSO30503.jpg,Watchguard,WGTSO30503,32.00,40.00
NWG-WGTSO30520,Cloud  Server Security,WatchGuard ThreatSync Open - Monthly Subscription - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSO30520.jpg,Watchguard,WGTSO30520,62.00,79.00
NWG-WGAP43000624,Subscriptions  Licensing,WatchGuard Standard Wi-Fi Management Renewal/Upgrade 4-yr for AP430CR,https://www.leadersystems.com.au/Images/NWG-WGAP43000624.jpg,Watchguard,WGAP43000624,93.00,117.00
NWG-WGAP43200625,Subscriptions  Licensing,WatchGuard Standard Wi-Fi Management Renewal/Upgrade 5-yr for AP432,https://www.leadersystems.com.au/Images/NWG-WGAP43200625.jpg,Watchguard,WGAP43200625,93.00,117.00
NWG-WGTSNDR30602,Cloud  Server Security,WatchGuard ThreatSync+ NDR - 2 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSNDR30602.jpg,Watchguard,WGTSNDR30602,85.00,106.00
NWG-WGTSNDR30704,Cloud  Server Security,WatchGuard ThreatSync+ NDR - 4 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGTSNDR30704.jpg,Watchguard,WGTSNDR30704,85.00,106.00
NWG-WGTSNDR30405,Cloud  Server Security,WatchGuard ThreatSync+ NDR - 5 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSNDR30405.jpg,Watchguard,WGTSNDR30405,85.00,106.00
NWG-WGM295000,WatchGuard Blank Appliance,WatchGuard Firebox M295 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGM295000.jpg,Watchguard,WGM295000,1228.00,1572.00
NWG-WGM69540101,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox M695,https://www.leadersystems.com.au/Images/NWG-WGM69540101.jpg,Watchguard,WGM69540101,8109.00,9633.49
NWG-WGM39540103,Subscriptions  Licensing,WatchGuard Standard Support Renewal 3-yr for Firebox M395,https://www.leadersystems.com.au/Images/NWG-WGM39540103.jpg,Watchguard,WGM39540103,5920.00,7032.96
NWG-WGINSG30102,Endpoint  Mobile Protection,Advanced Reporting Tool - 2 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGINSG30102.jpg,Watchguard,WGINSG30102,22.00,28.00
NWG-WGM4950211,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M495 - 1-Year (License ONLY; HW SKU: WGM495000),https://www.leadersystems.com.au/Images/NWG-WGM4950211.jpg,Watchguard,WGM4950211,9119.00,17244.00
NWG-WGM5950211,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M595 - 1-Year (License ONLY; HW SKU: WGM595000),https://www.leadersystems.com.au/Images/NWG-WGM5950211.jpg,Watchguard,WGM5950211,12700.00,24139.00
NWG-WGINSG30302,Endpoint  Mobile Protection,Advanced Reporting Tool - 2 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGINSG30302.jpg,Watchguard,WGINSG30302,22.00,28.00
NWG-WGINSG30504,Endpoint  Mobile Protection,Advanced Reporting Tool - 4 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGINSG30504.jpg,Watchguard,WGINSG30504,22.00,28.00
NWG-WGINSG30705,Endpoint  Mobile Protection,Advanced Reporting Tool - 5 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGINSG30705.jpg,Watchguard,WGINSG30705,22.00,28.00
NWG-WGTSSAAS30501,Cloud  Server Security,WatchGuard ThreatSync+ SAAS - 1 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSSAAS30501.jpg,Watchguard,WGTSSAAS30501,32.00,40.00
NWG-WGTSSAAS30104,Cloud  Server Security,WatchGuard ThreatSync+ SAAS - 4 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSSAAS30104.jpg,Watchguard,WGTSSAAS30104,32.00,40.00
NWG-WGTSSAAS30705,Cloud  Server Security,WatchGuard ThreatSync+ SAAS - 5 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGTSSAAS30705.jpg,Watchguard,WGTSSAAS30705,32.00,40.00
NWG-WGMDRT30702,Managed Detection  Response (MDR),WatchGuard Total MDR - 2 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRT30702.jpg,Watchguard,WGMDRT30702,126.00,149.69
NWG-WGCDR30405,Cloud  Server Security,WatchGuard CloudDR - 5 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGCDR30405.jpg,Watchguard,WGCDR30405,4546.00,5768.00
NWG-WGESA30301,Endpoint  Mobile Protection,WatchGuard Endpoint Security Basic - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGESA30301.jpg,Watchguard,WGESA30301,38.00,48.00
NWG-WGCDR30605,Cloud  Server Security,WatchGuard CloudDR - 5 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGCDR30605.jpg,Watchguard,WGCDR30605,4546.00,5768.00
NWG-WGCDR30520,Cloud  Server Security,WatchGuard CloudDR - Monthly Subscription - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGCDR30520.jpg,Watchguard,WGCDR30520,4546.00,5768.00
NWG-WGCDR30720,Cloud  Server Security,WatchGuard CloudDR - Monthly Subscription - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGCDR30720.jpg,Watchguard,WGCDR30720,4546.00,5768.00
NWG-WGMDRT30704,Managed Detection  Response (MDR),WatchGuard Total MDR - 4 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRT30704.jpg,Watchguard,WGMDRT30704,126.00,149.69
NWG-WGTSST30502,Managed Detection  Response (MDR),WatchGuard Total NDR - 2 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSST30502.jpg,Watchguard,WGTSST30502,123.00,153.00
NWG-WGTSST30504,Managed Detection  Response (MDR),WatchGuard Total NDR - 4 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSST30504.jpg,Watchguard,WGTSST30504,123.00,153.00
NWG-WGTSST30505,Managed Detection  Response (MDR),WatchGuard Total NDR - 5 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSST30505.jpg,Watchguard,WGTSST30505,123.00,153.00
NWG-WGT1160084,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T115-W - 4-Year,https://www.leadersystems.com.au/Images/NWG-WGT1160084.jpg,Watchguard,WGT1160084,1224.00,1658.00
NWG-WGT1460082,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T145-W - 2-Year,https://www.leadersystems.com.au/Images/NWG-WGT1460082.jpg,Watchguard,WGT1460082,1224.00,1658.00
NWG-WGAP33022021,Subscriptions  Licensing,WatchGuard USP Wi-Fi Management Renewal/Upgrade 1-yr for AP330,https://www.leadersystems.com.au/Images/NWG-WGAP33022021.jpg,Watchguard,WGAP33022021,155.00,194.00
NWG-WGAP33222023,Subscriptions  Licensing,WatchGuard USP Wi-Fi Management Renewal/Upgrade 3-yr for AP332CR,https://www.leadersystems.com.au/Images/NWG-WGAP33222023.jpg,Watchguard,WGAP33222023,155.00,194.00
NWG-WGAP43222024,Subscriptions  Licensing,WatchGuard USP Wi-Fi Management Renewal/Upgrade 4-yr for AP432,https://www.leadersystems.com.au/Images/NWG-WGAP43222024.jpg,Watchguard,WGAP43222024,155.00,194.00
NWG-WGESB30103,Endpoint  Mobile Protection,WatchGuard Endpoint Security 360 - 3 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGESB30103.jpg,Watchguard,WGESB30103,206.00,257.00
NWG-WGESB30201,Endpoint  Mobile Protection,WatchGuard Endpoint Security 360 - 1 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGESB30201.jpg,Watchguard,WGESB30201,76.00,95.00
NWG-WGESB30703,Endpoint  Mobile Protection,WatchGuard Endpoint Security 360 - 3 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGESB30703.jpg,Watchguard,WGESB30703,93.00,116.00
NWG-WGESC30101,Endpoint  Mobile Protection,WatchGuard Endpoint Security Elite - 1 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGESC30101.jpg,Watchguard,WGESC30101,111.00,138.00
NWG-WGESC30603,Endpoint  Mobile Protection,WatchGuard Endpoint Security Elite - 3 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGESC30603.jpg,Watchguard,WGESC30603,139.00,174.00
NWG-WGM3951603,Firewalls  Network Security,WatchGuard High Availability for M395 - 3-Year (License ONLY; HW SKU: WGM395000),https://www.leadersystems.com.au/Images/NWG-WGM3951603.jpg,Watchguard,WGM3951603,2975.00,4029.00
NWG-WGM4951603,Firewalls  Network Security,WatchGuard High Availability for M495 - 3-Year (License ONLY; HW SKU: WGM495000),https://www.leadersystems.com.au/Images/NWG-WGM4951603.jpg,Watchguard,WGM4951603,5606.00,7592.00
NWG-WGM4950063,Firewalls  Network Security,WatchGuard Standard Support for Firebox M495 - 3-Year (License ONLY; HW SKU: WGM495000),https://www.leadersystems.com.au/Images/NWG-WGM4950063.jpg,Watchguard,WGM4950063,11178.00,15137.00
NWG-WGM5950063,Firewalls  Network Security,WatchGuard Standard Support for Firebox M595 - 3-Year (License ONLY; HW SKU: WGM595000),https://www.leadersystems.com.au/Images/NWG-WGM5950063.jpg,Watchguard,WGM5950063,15618.00,21148.00
NWG-WGM39520801,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox M395,https://www.leadersystems.com.au/Images/NWG-WGM39520801.jpg,Watchguard,WGM39520801,1231.00,1534.00
NWG-WGM59520801,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox M595,https://www.leadersystems.com.au/Images/NWG-WGM59520801.jpg,Watchguard,WGM59520801,2438.00,3037.00
NWG-WGWESS30201,Endpoint  Mobile Protection,WatchGuard Endpoint Security for Servers  - 1 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGWESS30201.jpg,Watchguard,WGWESS30201,121.00,151.00
NWG-WGWESS30101,Endpoint  Mobile Protection,WatchGuard Endpoint Security for Servers  - 1 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGWESS30101.jpg,Watchguard,WGWESS30101,137.00,171.00
NWG-WGWEDP30503,Endpoint  Mobile Protection,WatchGuard Endpoint Security Prime - 3 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGWEDP30503.jpg,Watchguard,WGWEDP30503,88.00,110.00
NWG-WGMDRO30401,Managed Detection  Response (MDR),WatchGuard Open MDR  - 1 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30401.jpg,Watchguard,WGMDRO30401,134.00,159.19
NWG-WGMDRO30701,Managed Detection  Response (MDR),WatchGuard Open MDR  - 1 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30701.jpg,Watchguard,WGMDRO30701,110.00,130.68
NWG-WGMDRO30703,Managed Detection  Response (MDR),WatchGuard Open MDR  - 3 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30703.jpg,Watchguard,WGMDRO30703,330.00,392.04
NWG-WGTSO30320,Cloud  Server Security,WatchGuard ThreatSync Open - Monthly Subscription - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSO30320.jpg,Watchguard,WGTSO30320,62.00,79.00
NWG-WGTSO30405,Cloud  Server Security,WatchGuard ThreatSync Open - 5 year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSO30405.jpg,Watchguard,WGTSO30405,60.00,76.00
NWG-WGZTC30103,Subscriptions  Licensing,WatchGuard Zero-Trust - 3-Year - 1 to 50 Seats,https://www.leadersystems.com.au/Images/NWG-WGZTC30103.jpg,Watchguard,WGZTC30103,552.00,688.00
NWG-WGZTC30303,Subscriptions  Licensing,WatchGuard Zero-Trust - 3-Year - 101 to 250 Seats,https://www.leadersystems.com.au/Images/NWG-WGZTC30303.jpg,Watchguard,WGZTC30303,465.00,579.00
NWG-WGCDR30705,Cloud  Server Security,WatchGuard CloudDR - 5 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGCDR30705.jpg,Watchguard,WGCDR30705,4546.00,5768.00
NWG-WGCDR30120,Cloud  Server Security,WatchGuard CloudDR - Monthly Subscription - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGCDR30120.jpg,Watchguard,WGCDR30120,4546.00,5768.00
NWG-WGCDR30420,Cloud  Server Security,WatchGuard CloudDR - Monthly Subscription - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGCDR30420.jpg,Watchguard,WGCDR30420,4546.00,5768.00
NWG-WGATH30302,Identity  Access Security,WatchGuard AuthPoint MFA - 2 Year - 101 to 250 Users,https://www.leadersystems.com.au/Images/NWG-WGATH30302.jpg,Watchguard,WGATH30302,33.00,45.00
NWG-WGATH30402,Identity  Access Security,WatchGuard AuthPoint MFA - 2 Year - 251 to 500 Users,https://www.leadersystems.com.au/Images/NWG-WGATH30402.jpg,Watchguard,WGATH30402,33.00,45.00
NWG-WGATH30604,Identity  Access Security,WatchGuard AuthPoint MFA - 4 Year - 1001 to 5000 Users,https://www.leadersystems.com.au/Images/NWG-WGATH30604.jpg,Watchguard,WGATH30604,33.00,45.00
NWG-WGATH30704,Identity  Access Security,WatchGuard AuthPoint MFA - 4 Year - 5001+ Users,https://www.leadersystems.com.au/Images/NWG-WGATH30704.jpg,Watchguard,WGATH30704,33.00,45.00
NWG-WGMDR30402,Firewalls  Network Security,WatchGuard Core MDR - 2 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDR30402.jpg,Watchguard,WGMDR30402,30.00,39.00
NWG-WGMDR30502,Firewalls  Network Security,WatchGuard Core MDR - 2 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDR30502.jpg,Watchguard,WGMDR30502,30.00,39.00
NWG-WGMDR30702,Firewalls  Network Security,WatchGuard Core MDR - 2 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGMDR30702.jpg,Watchguard,WGMDR30702,30.00,39.00
NWG-WGCLG032,Firewalls  Network Security,WatchGuard Firebox Cloud Large with 2-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCLG032.jpg,Watchguard,WGCLG032,9401.00,12965.00
NWG-WGMDRM30505,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 5 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30505.jpg,Watchguard,WGMDRM30505,95.00,117.00
NWG-WGMDRO30102,Managed Detection  Response (MDR),Watchguard Open MDR- 2 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30102.jpg,Watchguard,WGMDRO30102,174.00,212.00
NWG-WGMDRO30105,Managed Detection  Response (MDR),Watchguard Open MDR- 5 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30105.jpg,Watchguard,WGMDRO30105,174.00,212.00
NWG-WGAP13000621,Subscriptions  Licensing,WatchGuard Standard Wi-Fi Management Renewal/Upgrade 1-yr for AP130,https://www.leadersystems.com.au/Images/NWG-WGAP13000621.jpg,Watchguard,WGAP13000621,93.00,117.00
NWG-WGAP13022021,Subscriptions  Licensing,WatchGuard USP Wi-Fi Management Renewal/Upgrade 1-yr for AP130,https://www.leadersystems.com.au/Images/NWG-WGAP13022021.jpg,Watchguard,WGAP13022021,155.00,194.00
NWG-WGAP13022022,Subscriptions  Licensing,WatchGuard USP Wi-Fi Management Renewal/Upgrade 2-yr for AP130,https://www.leadersystems.com.au/Images/NWG-WGAP13022022.jpg,Watchguard,WGAP13022022,155.00,194.00
NWG-WGAP13022025,Subscriptions  Licensing,WatchGuard USP Wi-Fi Management Renewal/Upgrade 5-yr for AP130,https://www.leadersystems.com.au/Images/NWG-WGAP13022025.jpg,Watchguard,WGAP13022025,155.00,194.00
NWG-WGCLG524,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for Firebox Cloud Large - 4-yr,https://www.leadersystems.com.au/Images/NWG-WGCLG524.jpg,Watchguard,WGCLG524,2267.00,2876.00
NWG-WGAP23022103,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP230W - 3-year,https://www.leadersystems.com.au/Images/NWG-WGAP23022103.jpg,Watchguard,WGAP23022103,86.00,117.00
NWG-WGAP23022105,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP230W - 5-year,https://www.leadersystems.com.au/Images/NWG-WGAP23022105.jpg,Watchguard,WGAP23022105,86.00,117.00
NWG-WGCME174,Firewalls  Network Security,WatchGuard APT Blocker 4-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME174.jpg,Watchguard,WGCME174,4405.00,5965.00
NWG-WGCME642,Firewalls  Network Security,WatchGuard Firebox Cloud Medium with 2-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCME642.jpg,Watchguard,WGCME642,4405.00,5965.00
NWG-WGCME645,Firewalls  Network Security,WatchGuard Firebox Cloud Medium with 5-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCME645.jpg,Watchguard,WGCME645,4405.00,5965.00
NWG-WGAP33022101,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP330 - 1-year,https://www.leadersystems.com.au/Images/NWG-WGAP33022101.jpg,Watchguard,WGAP33022101,86.00,117.00
NWG-WGATH30404,Identity  Access Security,WatchGuard AuthPoint MFA - 4 Year - 251 to 500 Users,https://www.leadersystems.com.au/Images/NWG-WGATH30404.jpg,Watchguard,WGATH30404,33.00,45.00
NWG-WGATH30502,Identity  Access Security,WatchGuard AuthPoint MFA - 2 Year - 501 to 1000 Users,https://www.leadersystems.com.au/Images/NWG-WGATH30502.jpg,Watchguard,WGATH30502,33.00,45.00
NWG-WGATH30504,Identity  Access Security,WatchGuard AuthPoint MFA - 4 Year - 501 to 1000 Users,https://www.leadersystems.com.au/Images/NWG-WGATH30504.jpg,Watchguard,WGATH30504,33.00,45.00
NWG-WGCLG004,Firewalls  Network Security,WatchGuard Firebox Cloud Large with 4-yr Standard Support,https://www.leadersystems.com.au/Images/NWG-WGCLG004.jpg,Watchguard,WGCLG004,9401.00,12965.00
NWG-WGCR20602,Firewalls  Network Security,WatchGuard Compliance Reporting - 2 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGCR20602.jpg,Watchguard,WGCR20602,30.00,39.00
NWG-WGMDR30602,Firewalls  Network Security,WatchGuard Core MDR - 2 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDR30602.jpg,Watchguard,WGMDR30602,30.00,39.00
NWG-WGMDRM30604,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 4 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30604.jpg,Watchguard,WGMDRM30604,95.00,117.00
NWG-WGMDRM30605,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 5 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30605.jpg,Watchguard,WGMDRM30605,95.00,117.00
NWG-WGMDRO30504,Managed Detection  Response (MDR),Watchguard Open MDR- 4 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30504.jpg,Watchguard,WGMDRO30504,174.00,212.00
NWG-WGMDRO30505,Managed Detection  Response (MDR),Watchguard Open MDR- 5 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30505.jpg,Watchguard,WGMDRO30505,174.00,212.00
NWG-WGAP43022104,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP430CR - 4-year,https://www.leadersystems.com.au/Images/NWG-WGAP43022104.jpg,Watchguard,WGAP43022104,86.00,117.00
NWG-WGAP43222101,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP432 - 1-year,https://www.leadersystems.com.au/Images/NWG-WGAP43222101.jpg,Watchguard,WGAP43222101,86.00,117.00
NWG-WGAP43222103,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP432 - 3-year,https://www.leadersystems.com.au/Images/NWG-WGAP43222103.jpg,Watchguard,WGAP43222103,86.00,117.00
NWG-WGAP23022001,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP230W - 1-year,https://www.leadersystems.com.au/Images/NWG-WGAP23022001.jpg,Watchguard,WGAP23022001,143.00,194.00
NWG-WGAP23022003,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP230W - 3-year,https://www.leadersystems.com.au/Images/NWG-WGAP23022003.jpg,Watchguard,WGAP23022003,143.00,194.00
NWG-WGAP43222001,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP432 - 1-year,https://www.leadersystems.com.au/Images/NWG-WGAP43222001.jpg,Watchguard,WGAP43222001,143.00,194.00
NWG-WGAP43222003,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP432 - 3-year,https://www.leadersystems.com.au/Images/NWG-WGAP43222003.jpg,Watchguard,WGAP43222003,143.00,194.00
NWG-WGWESS30605,Endpoint  Mobile Protection,WatchGuard Endpoint Security for Servers  - 5 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGWESS30605.jpg,Watchguard,WGWESS30605,137.00,171.00
NWG-WGAP13022004,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP130 - 4-year,https://www.leadersystems.com.au/Images/NWG-WGAP13022004.jpg,Watchguard,WGAP13022004,143.00,194.00
NWG-WGAP13022023,Subscriptions  Licensing,WatchGuard USP Wi-Fi Management Renewal/Upgrade 3-yr for AP130,https://www.leadersystems.com.au/Images/NWG-WGAP13022023.jpg,Watchguard,WGAP13022023,155.00,194.00
NWG-WGCLG175,Cloud  Server Security,WatchGuard APT Blocker 5-yr for Firebox Cloud Large,https://www.leadersystems.com.au/Images/NWG-WGCLG175.jpg,Watchguard,WGCLG175,2267.00,2876.00
NWG-WGCME002,Firewalls  Network Security,WatchGuard Firebox Cloud Medium with 2-yr Standard Support,https://www.leadersystems.com.au/Images/NWG-WGCME002.jpg,Watchguard,WGCME002,4405.00,5965.00
NWG-WGCME004,Firewalls  Network Security,WatchGuard Firebox Cloud Medium with 4-yr Standard Support,https://www.leadersystems.com.au/Images/NWG-WGCME004.jpg,Watchguard,WGCME004,4405.00,5965.00
NWG-WGAP23022102,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP230W - 2-year,https://www.leadersystems.com.au/Images/NWG-WGAP23022102.jpg,Watchguard,WGAP23022102,86.00,117.00
NWG-WGCME522,Firewalls  Network Security,WatchGuard Cloud 1-month data retention for Firebox Cloud Medium - 2-yr,https://www.leadersystems.com.au/Images/NWG-WGCME522.jpg,Watchguard,WGCME522,4405.00,5965.00
NWG-WGWESS30602,Endpoint  Mobile Protection,WatchGuard Endpoint Security for Servers  - 2 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGWESS30602.jpg,Watchguard,WGWESS30602,137.00,171.00
NWG-WGT18501602,Firewalls  Network Security,WatchGuard  Standard Support for Firebox T185 High Availability - 2-Year,https://www.leadersystems.com.au/Images/NWG-WGT18501602.jpg,Watchguard,WGT18501602,584.00,791.00
NWG-WGDNS30505,Cloud  Server Security,WatchGuard DNSWatchGO - 5 Year - 501 to 1000 Users,https://www.leadersystems.com.au/Images/NWG-WGDNS30505.jpg,Watchguard,WGDNS30505,47.00,59.00
